主站点号,电压等级,间隔名称,设备名称,设备大类,信息分类,告警分级,量测类型,动作量词,信号类型,是否上光字牌,主站端描述（合并信息填母点描述）,厂站端描述
1453,10kV,10kV2441分段,2441分段保护,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,2441测保装置检修压板投入,2441测保装置检修压板投入
1454,10kV,10kV2441分段,2441分段保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,2441测保装置GOOSE总告警,2441测保装置GOOSE总告警
1455,10kV,10kV2442分段,2442-43隔离手车,交流刀闸,告知,,位置遥信,PSCADA拉出/推入,一般遥信,否,2442-43隔离手车工作位置,2442－43隔离手车工作位置
1456,10kV,10kV2442分段,2442-43手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,2442-43加热器故障,2442－43加热器故障
1457,10kV,10kV2442分段,2442-43手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,2442-43带电显示器故障,2442－43带电显示器故障
1458,10kV,10kV41母线,24-91手车,交流刀闸,告知,,位置遥信,PSCADA拉出/推入,一般遥信,否,24-91手车工作位置,24-91手车工作位置
1459,10kV,10kV41母线,24-91手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-91加热器故障,24-91加热器故障
1460,10kV,10kV41母线,24-91手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-91带电显示器故障,24-91带电显示器故障
1461,10kV,10kV41母线,24-91手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-91PT计量二次电压空开断开,24-91PT计量二次电压空开断开
1462,10kV,10kV41母线,24-91手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-91PT保护I或测量二次电压空开断开,24-91PT保护I或测量二次电压空开断开
1463,10kV,10kV41母线,24-91手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-91PT保护II二次电压空开断开,24-91PT保护II二次电压空开断开
1464,10kV,10kV41母线,24-91手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-91消谐装置谐振报警,24-91消谐装置谐振报警
1465,10kV,10kV41母线,24-91手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-91消谐装置过压报警,24-91消谐装置过压报警
1466,10kV,10kV41母线,24-91手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-91消谐装置接地报警,24-91消谐装置接地报警
1467,10kV,10kV41母线,24-91手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-91消谐装置失电报警,24-91消谐装置失电报警
1468,10kV,10kV41母线,10kV41母线测控,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,否,10kV41母线测控装置通信中断,10kV41母线测控装置通信中断
1469,10kV,10kV41母线,10kV41母线测控,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,10kV41母线测控装置故障,10kV41母线测控装置故障
1470,10kV,10kV41母线,10kV41母线测控,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,10kV41母线测控装置异常,10kV41母线测控装置异常
1471,10kV,10kV41母线,10kV41母线测控,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,10kV41母线测控装置对时异常,10kV41母线测控装置对时异常
1472,10kV,10kV41母线,10kV41母线测控装置,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,10kV41母线测控装置检修压板投入,10kV41母线测控装置检修压板投入
1473,10kV,10kV42母线,24-92手车,交流刀闸,告知,,位置遥信,PSCADA拉出/推入,一般遥信,否,24-92手车工作位置,24-92手车工作位置
1474,10kV,10kV42母线,24-92手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-92加热器故障,24-92加热器故障
1475,10kV,10kV42母线,24-92手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-92带电显示器故障,24-92带电显示器故障
1476,10kV,10kV42母线,24-92手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-92PT计量二次电压空开断开,24-92PT计量二次电压空开断开
1477,10kV,10kV42母线,24-92手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-92PT保护I或测量二次电压空开断开,24-92PT保护I或测量二次电压空开断开
1478,10kV,10kV42母线,24-92手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-92PT保护II二次电压空开断开,24-92PT保护II二次电压空开断开
1479,10kV,10kV42母线,24-92手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-92消谐装置谐振报警,24-92消谐装置谐振报警
1480,10kV,10kV42母线,24-92手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-92消谐装置过压报警,24-92消谐装置过压报警
1481,10kV,10kV42母线,24-92手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-92消谐装置接地报警,24-92消谐装置接地报警
1482,10kV,10kV42母线,24-92手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-92消谐装置失电报警,24-92消谐装置失电报警
1483,10kV,10kV42母线,10kV42母线测控,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,否,10kV42母线测控装置通信中断,10kV42母线测控装置通信中断
1484,10kV,10kV42母线,10kV42母线测控,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,10kV42母线测控装置故障,10kV42母线测控装置故障
1485,10kV,10kV42母线,10kV42母线测控,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,10kV42母线测控装置异常,10kV42母线测控装置异常
1486,10kV,10kV42母线,10kV42母线测控,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,10kV42母线测控装置对时异常,10kV42母线测控装置对时异常
1487,10kV,10kV42母线,10kV42母线测控,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,10kV42母线测控装置检修压板投入,10kV42母线测控装置检修压板投入
1488,10kV,10kV43母线,24-93手车,交流刀闸,告知,,位置遥信,PSCADA拉出/推入,一般遥信,否,24-93手车工作位置,24-93手车工作位置
1489,10kV,10kV43母线,24-93手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-93加热器故障,24-93加热器故障
1490,10kV,10kV43母线,24-93手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-93带电显示器故障,24-93带电显示器故障
1491,10kV,10kV43母线,24-93手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-93PT计量二次电压空开断开,24-93PT计量二次电压空开断开
1492,10kV,10kV43母线,24-93手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-93PT保护I或测量二次电压空开断开,24-93PT保护I或测量二次电压空开断开
1493,10kV,10kV43母线,24-93手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,24-93PT保护II二次电压空开断开,24-93PT保护II二次电压空开断开
1494,10kV,10kV43母线,24-93手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-93消谐装置谐振报警,24-93消谐装置谐振报警
1495,10kV,10kV43母线,24-93手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-93消谐装置过压报警,24-93消谐装置过压报警
1496,10kV,10kV43母线,24-93手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-93消谐装置接地报警,24-93消谐装置接地报警
1497,10kV,10kV43母线,24-93手车机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,24-93消谐装置失电报警,24-93消谐装置失电报警
1498,10kV,10kV43母线,10kV43母线测控,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,否,10kV43母线测控装置通信中断,10kV43母线测控装置通信中断
1499,10kV,10kV43母线,10kV43母线测控,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,10kV43母线测控装置故障,10kV43母线测控装置故障
1500,10kV,10kV43母线,10kV43母线测控,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,10kV43母线测控装置异常,10kV43母线测控装置异常
1501,10kV,10kV43母线,10kV43母线测控,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,10kV43母线测控装置对时异常,10kV43母线测控装置对时异常
1502,10kV,10kV43母线,10kV43母线测控,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,10kV43母线测控装置检修压板投入,10kV43母线测控装置检修压板投入
1503,110kV,公用间隔,10kV-41低频减载装置,二次设备,事故,,,PSCADA复归/动作,保护事件,是,10kV-41低频减载装置动作,10kV-41低频减载装置动作
1504,110kV,公用间隔,10kV-41低频减载装置,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,10kV-41低频减载装置故障,10kV-41低频减载装置故障
1505,110kV,公用间隔,10kV-41低频减载装置,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,10kV-41低频减载装置异常,10kV-41低频减载装置异常
1506,110kV,公用间隔,10kV-41低频减载装置,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,否,10kV-41低频减载装置通信中断,10kV-41低频减载装置通信中断
1507,110kV,公用间隔,10kV-41低频减载装置,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,10kV-41低频减载装置SV总告警,10kV-41低频减载装置SV总告警
1508,110kV,公用间隔,10kV-41低频减载装置,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,10kV-41低频减载装置检修压板投入,10kV-41低频减载装置检修压板投入
1509,110kV,公用间隔,10kV-42、43低频减载装置,二次设备,事故,,,PSCADA复归/动作,保护事件,是,10kV-42、43低频减载装置动作,10kV-42、43低频减载装置动作
1510,110kV,公用间隔,10kV-42、43低频减载装置,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,10kV-42、43低频减载装置故障,10kV-42、43低频减载装置故障
1511,110kV,公用间隔,10kV-42、43低频减载装置,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,10kV-42、43低频减载装置异常,10kV-42、43低频减载装置异常
1512,110kV,公用间隔,10kV-42、43低频减载装置,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,否,10kV-42、43低频减载装置通信中断,10kV-42、43低频减载装置通信中断
1513,110kV,公用间隔,10kV-42、43低频减载装置,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,10kV-42、43低频减载装置SV总告警,10kV-42、43低频减载装置SV总告警
1514,110kV,公用间隔,10kV-42、43低频减载装置,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,10kV-42、43低频减载装置检修压板投入,10kV-42、43低频减载装置检修压板投入
1515,110kV,公用间隔,时间同步装置,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,时间同步装置1故障,时间同步装置1故障
1516,110kV,公用间隔,时间同步装置,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,时间同步装置1异常,时间同步装置1异常
1517,110kV,公用间隔,时间同步装置,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,时间同步装置2故障,时间同步装置2故障
1518,110kV,公用间隔,时间同步装置,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,时间同步装置2异常,时间同步装置2异常
1519,110kV,公用间隔,辅助控制系统,辅助设备,异常,,,PSCADA复归/告警,辅设备故障告警,是,消防装置故障,消防装置故障
1520,110kV,公用间隔,辅助控制系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,消防火灾总告警,消防火灾总告警
1521,110kV,公用间隔,辅助控制系统,辅助设备,异常,,,PSCADA复归/告警,辅设备故障告警,是,安防装置故障,安防装置故障
1522,110kV,公用间隔,辅助控制系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,安防总告警,安防总告警
1523,110kV,公用间隔,故障录波装置,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,故障录波装置故障,故障录波装置故障
1524,110kV,公用间隔,故障录波装置,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,故障录波装置异常,故障录波装置异常
1525,110kV,公用间隔,网络分析装置,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,网络分析装置故障,网络分析装置故障
1526,110kV,公用间隔,网络分析装置,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,网络分析装置异常,网络分析装置异常
1527,110kV,公用间隔,网络安全监测装置,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,网络安全监测装置故障,网络安全监测装置故障
1528,110kV,公用间隔,网络安全监测装置,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,网络安全监测装置异常,网络安全监测装置异常
1529,110kV,公用间隔,公共测控装置1,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,公共测控装置1对时异常,公共测控装置1对时异常
1530,110kV,公用间隔,公共测控装置1,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,否,公共测控装置1通信中断,公共测控装置1通信中断
1531,110kV,公用间隔,公共测控装置1,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,公共测控装置1故障,公共测控装置1故障
1532,110kV,公用间隔,公共测控装置1,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,公共测控装置1异常,公共测控装置1异常
1533,110kV,公用间隔,公共测控装置1,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,公共测控装置1检修压板投入,公共测控装置1检修压板投入
1534,110kV,公用间隔,公共测控装置2,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,公共测控装置2对时异常,公共测控装置2对时异常
1535,110kV,公用间隔,公共测控装置2,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,否,公共测控装置2通信中断,公共测控装置2通信中断
1536,110kV,公用间隔,公共测控装置2,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,公共测控装置2故障,公共测控装置2故障
1537,110kV,公用间隔,公共测控装置2,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,公共测控装置2异常,公共测控装置2异常
1538,110kV,公用间隔,公共测控装置2,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,公共测控装置2检修压板投入,公共测控装置2检修压板投入
