主站点号,电压等级,间隔名称,设备名称,设备大类,信息分类,告警分级,量测类型,动作量词,信号类型,是否上光字牌,主站端描述（合并信息填母点描述）,厂站端描述
2697,10kV,10kV2064电容器,2064电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2064电容器测保ESP-3161A零流Ⅱ段动作,2064电容器测保ESP-3161A零流Ⅱ段动作
2698,10kV,10kV2064电容器,2064电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,2064电容器测保ESP-3161APT断线,2064电容器测保ESP-3161APT断线
2699,10kV,10kV2064电容器,2064电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,2064电容器测保ESP-3161A装置故障,2064电容器测保ESP-3161A装置故障
2700,10kV,10kV2064电容器,2064电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,2064电容器测保ESP-3161A装置异常,2064电容器测保ESP-3161A装置异常
2701,10kV,10kV2064电容器,2064电容器保护,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,是,2064电容器测保ESP-3161A通信中断,2064电容器测保ESP-3161A通信中断
2702,10kV,10kV2064电容器,2064电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,2064电容器测保ESP-3161A对时异常,2064电容器测保ESP-3161A对时异常
2703,10kV,10kV2064电容器,2064电容器保护,二次设备,告知,,,PSCADA远方/就地,一般遥信,是,2064电容器测保ESP-3161A就地控制,2064电容器测保ESP-3161A就地控制
2704,10kV,10kV2064电容器,2064电容器保护,二次设备,异常,,,PSCADA退出/投入,二次设备异常告警,是,2064电容器ESP-3161A测保装置检修压板投入,2064电容器ESP-3161A测保装置检修压板投入
2705,10kV,10kV2065电容器,2065间隔事故总,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2065间隔事故总,2065间隔事故总
2706,10kV,10kV2065电容器,2065开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,2065开关机构储能电机空开失电,2065开关机构储能电机空开失电
2707,10kV,10kV2065电容器,2065开关机构,辅助设备,异常,,,PSCADA已储能/未储能,主设备异常告警,是,2065开关机构弹簧未储能,2065开关机构弹簧未储能
2708,10kV,10kV2065电容器,2065开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,2065开关机构交流空开失电,2065开关机构交流空开失电
2709,10kV,10kV2065电容器,2065开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,2065开关控制回路断线,2065开关控制回路断线
2710,10kV,10kV2065电容器,2065开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,2065开关机构电动手车故障,2065开关机构电动手车故障
2711,10kV,10kV2065电容器,2065开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,2065开关机构直流空开失电,2065开关机构直流空开失电
2712,10kV,10kV2065电容器,2065开关机构,辅助设备,告知,,,PSCADA远方/就地,一般遥信,是,2065电动操作远方控制,2065电动操作远方控制
2713,10kV,10kV2065电容器,2065电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2065电容器测保ESP-3161A过流Ⅰ段保护动作,2065电容器测保ESP-3161A过流Ⅰ段保护动作
2714,10kV,10kV2065电容器,2065电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2065电容器测保ESP-3161A过流Ⅱ段保护动作,2065电容器测保ESP-3161A过流Ⅱ段保护动作
2715,10kV,10kV2065电容器,2065电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2065电容器测保ESP-3161A零流I段动作,2065电容器测保ESP-3161A零流I段动作
2716,10kV,10kV2065电容器,2065电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2065电容器测保ESP-3161A过压保护动作,2065电容器测保ESP-3161A过压保护动作
2717,10kV,10kV2065电容器,2065电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2065电容器测保ESP-3161A欠压保护动作,2065电容器测保ESP-3161A欠压保护动作
2718,10kV,10kV2065电容器,2065电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2065电容器测保ESP-3161A不平衡保护动作,2065电容器测保ESP-3161A不平衡保护动作
2719,10kV,10kV2065电容器,2065电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2065电容器测保ESP-3161A零流Ⅱ段动作,2065电容器测保ESP-3161A零流Ⅱ段动作
2720,10kV,10kV2065电容器,2065电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,2065电容器测保ESP-3161APT断线,2065电容器测保ESP-3161APT断线
2721,10kV,10kV2065电容器,2065电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,2065电容器测保ESP-3161A装置故障,2065电容器测保ESP-3161A装置故障
2722,10kV,10kV2065电容器,2065电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,2065电容器测保ESP-3161A装置异常,2065电容器测保ESP-3161A装置异常
2723,10kV,10kV2065电容器,2065电容器保护,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,是,2065电容器测保ESP-3161A通信中断,2065电容器测保ESP-3161A通信中断
2724,10kV,10kV2065电容器,2065电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,2065电容器测保ESP-3161A对时异常,2065电容器测保ESP-3161A对时异常
2725,10kV,10kV2065电容器,2065电容器保护,二次设备,告知,,,PSCADA远方/就地,一般遥信,是,2065电容器测保ESP-3161A就地控制,2065电容器测保ESP-3161A就地控制
2726,10kV,10kV2065电容器,2065电容器保护,二次设备,异常,,,PSCADA退出/投入,二次设备异常告警,是,2065电容器ESP-3161A测保装置检修压板投入,2065电容器ESP-3161A测保装置检修压板投入
2727,10kV,10kV2066电容器,2066间隔事故总,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2066间隔事故总,2066间隔事故总
2728,10kV,10kV2066电容器,2066开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,2066开关机构储能电机空开失电,2066开关机构储能电机空开失电
2729,10kV,10kV2066电容器,2066开关机构,辅助设备,异常,,,PSCADA已储能/未储能,主设备异常告警,是,2066开关机构弹簧未储能,2066开关机构弹簧未储能
2730,10kV,10kV2066电容器,2066开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,2066开关机构交流空开失电,2066开关机构交流空开失电
2731,10kV,10kV2066电容器,2066开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,2066开关控制回路断线,2066开关控制回路断线
2732,10kV,10kV2066电容器,2066开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,2066开关机构电动手车故障,2066开关机构电动手车故障
2733,10kV,10kV2066电容器,2066开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,2066开关机构直流空开失电,2066开关机构直流空开失电
2734,10kV,10kV2066电容器,2066开关机构,辅助设备,告知,,,PSCADA远方/就地,一般遥信,是,2066电动操作远方控制,2066电动操作远方控制
2735,10kV,10kV2066电容器,2066电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2066电容器测保ESP-3161A过流Ⅰ段保护动作,2066电容器测保ESP-3161A过流Ⅰ段保护动作
2736,10kV,10kV2066电容器,2066电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2066电容器测保ESP-3161A过流Ⅱ段保护动作,2066电容器测保ESP-3161A过流Ⅱ段保护动作
2737,10kV,10kV2066电容器,2066电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2066电容器测保ESP-3161A零流I段动作,2066电容器测保ESP-3161A零流I段动作
2738,10kV,10kV2066电容器,2066电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2066电容器测保ESP-3161A过压保护动作,2066电容器测保ESP-3161A过压保护动作
2739,10kV,10kV2066电容器,2066电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2066电容器测保ESP-3161A欠压保护动作,2066电容器测保ESP-3161A欠压保护动作
2740,10kV,10kV2066电容器,2066电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2066电容器测保ESP-3161A不平衡保护动作,2066电容器测保ESP-3161A不平衡保护动作
2741,10kV,10kV2066电容器,2066电容器保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,2066电容器测保ESP-3161A零流Ⅱ段动作,2066电容器测保ESP-3161A零流Ⅱ段动作
2742,10kV,10kV2066电容器,2066电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,2066电容器测保ESP-3161APT断线,2066电容器测保ESP-3161APT断线
2743,10kV,10kV2066电容器,2066电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,2066电容器测保ESP-3161A装置故障,2066电容器测保ESP-3161A装置故障
2744,10kV,10kV2066电容器,2066电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,2066电容器测保ESP-3161A装置异常,2066电容器测保ESP-3161A装置异常
2745,10kV,10kV2066电容器,2066电容器保护,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,是,2066电容器测保ESP-3161A通信中断,2066电容器测保ESP-3161A通信中断
2746,10kV,10kV2066电容器,2066电容器保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,2066电容器测保ESP-3161A对时异常,2066电容器测保ESP-3161A对时异常
2747,10kV,10kV2066电容器,2066电容器保护,二次设备,告知,,,PSCADA远方/就地,一般遥信,是,2066电容器测保ESP-3161A就地控制,2066电容器测保ESP-3161A就地控制
2748,10kV,10kV2066电容器,2066电容器保护,二次设备,异常,,,PSCADA退出/投入,二次设备异常告警,是,2066电容器ESP-3161A测保装置检修压板投入,2066电容器ESP-3161A测保装置检修压板投入
2749,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,Ⅰ段直流母线绝缘降低,Ⅰ段直流母线绝缘降低
2750,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,Ⅱ段直流母线绝缘降低,Ⅱ段直流母线绝缘降低
2751,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,1#充电柜直流配电告警,1#充电柜直流配电告警
2752,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,2#充电柜直流配电告警,2#充电柜直流配电告警
2753,380V,交直流系统,直流系统,辅助设备,变位,,,PSCADA分位/合位,一般遥信,是,母线联络开关合,母线联络开关合
2754,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,Ⅰ段直流母线电压异常,Ⅰ段直流母线电压异常
2755,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,Ⅰ段直流母线馈出开关跳闸,Ⅰ段直流母线馈出开关跳闸
2756,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,Ⅰ段直流绝缘监测装置故障,Ⅰ段直流绝缘监测装置故障
2757,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,Ⅰ段交流窜入告警,Ⅰ段交流窜入告警
2758,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,Ⅱ段直流母线电压异常,Ⅱ段直流母线电压异常
2759,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,Ⅱ段直流母线馈出开关跳闸,Ⅱ段直流母线馈出开关跳闸
2760,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,Ⅱ段直流绝缘监测装置故障,Ⅱ段直流绝缘监测装置故障
2761,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,Ⅱ段交流窜入告警,Ⅱ段交流窜入告警
2762,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,1#充电柜交流电源告警,1#充电柜交流电源告警
2763,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,1#充电柜整流模块告警,1#充电柜整流模块告警
2764,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,1#充电柜蓄电池组告警,1#充电柜蓄电池组告警
2765,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,1#充电柜直流母线告警,1#充电柜直流母线告警
2766,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,1#充电柜通信中断告警,1#充电柜通信中断告警
2767,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,1#充电柜电池巡检告警,1#充电柜电池巡检告警
2768,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,1#充电柜直流系统监控装置故障,1#充电柜直流系统监控装置故障
2769,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,1#充电柜输出开关跳闸,1#充电柜输出开关跳闸
2770,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,1#充电机均充,1#充电机均充
2771,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,2#充电柜交流电源告警,2#充电柜交流电源告警
2772,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,2#充电柜整流模块告警,2#充电柜整流模块告警
2773,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,2#充电柜蓄电池组告警,2#充电柜蓄电池组告警
2774,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,2#充电柜直流母线告警,2#充电柜直流母线告警
2775,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,2#充电柜通信中断告警,2#充电柜通信中断告警
2776,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,2#充电柜电池巡检告警,2#充电柜电池巡检告警
2777,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,2#充电柜直流系统监控装置故障,2#充电柜直流系统监控装置故障
2778,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,2#充电柜输出开关跳闸,2#充电柜输出开关跳闸
2779,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,2#充电机均充,2#充电机均充
2780,380V,交直流系统,直流系统,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,一体化电源系统故障,一体化电源系统故障
